location_name,MOH,smell_category,year,centroid_lat,centroid_lon,no_smells
Southwark,"Southwark (London, England). Metropolitan Borough.",waste_rubbish,1902,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",waste_rubbish,1907,51.474239,-0.074055,1
Southwark,"Bermondsey (London, England). Metropolitan Borough.",waste_rubbish,1912,51.474239,-0.074055,2
Southwark,"Camberwell (London, England). Metropolitan Borough.",waste_rubbish,1913,51.474239,-0.074055,6
Southwark,"Southwark (London, England). Metropolitan Borough.",waste_rubbish,1914,51.474239,-0.074055,10
Southwark,"Bermondsey (London, England). Metropolitan Borough.",waste_rubbish,1925,51.474239,-0.074055,1
Southwark,"Camberwell (London, England). Metropolitan Borough.",waste_rubbish,1957,51.474239,-0.074055,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",Uncategorised,1954,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",Uncategorised,1957,51.36209,-0.177573,2
Sutton,"Carshalton (Surrey, England). Urban District Council.",Uncategorised,1959,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",Uncategorised,1960,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",Uncategorised,1961,51.36209,-0.177573,2
Sutton,"Carshalton (Surrey, England). Urban District Council.",Uncategorised,1963,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",Uncategorised,1964,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",Uncategorised,1965,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",Uncategorised,1971,51.36209,-0.177573,2
Sutton,"Sutton (London, England). Council.",Uncategorised,1972,51.36209,-0.177573,2
Sutton,"Sutton (London, England). Council.",Uncategorised,1973,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",air_gas,1965,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",food,1954,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",food,1961,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",food,1962,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Urban District Council.",sewer,1903,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1937,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1938,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1939,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1944,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1945,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1946,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1947,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1948,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1949,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1950,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1951,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1952,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1953,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1954,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1955,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1956,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1957,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1958,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1959,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",sewer,1961,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",sewer,1964,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",sewer,1965,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",sewer,1966,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",sewer,1967,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",sewer,1968,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",sewer,1970,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",sewer,1973,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",thames_water,1956,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",thames_water,1958,51.36209,-0.177573,1
Sutton,"Carshalton (Surrey, England). Urban District Council.",thames_water,1962,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",thames_water,1966,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",thames_water,1971,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",thames_water,1972,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",trade,1950,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",trade,1960,51.36209,-0.177573,2
Sutton,"Sutton and Cheam (London, England). Borough Council.",trade,1962,51.36209,-0.177573,1
Sutton,"Sutton and Cheam (London, England). Borough Council.",trade,1963,51.36209,-0.177573,1
Sutton,"Sutton (London, England). Council.",trade,1972,51.36209,-0.177573,2
Sutton,"Carshalton (Surrey, England). Urban District Council.",waste_excrement,1925,51.36209,-0.177573,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1856,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",Uncategorised,1857,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). District Council.",Uncategorised,1858,51.515741,-0.034662,5
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1862,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",Uncategorised,1864,51.515741,-0.034662,1
Tower Hamlets,"Bethnal Green (London, England). Parish.",Uncategorised,1866,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1868,51.515741,-0.034662,2
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1869,51.515741,-0.034662,2
Tower Hamlets,"Whitechapel (London, England). District Council.",Uncategorised,1872,51.515741,-0.034662,3
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1873,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1874,51.515741,-0.034662,1
Tower Hamlets,"St. Matthew (Bethnal Green, London, England). Parish Council.",Uncategorised,1875,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1876,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1877,51.515741,-0.034662,1
Tower Hamlets,"Limehouse (London, England). Board of Works.",Uncategorised,1878,51.515741,-0.034662,3
Tower Hamlets,"Whitechapel (London, England). Board of Works.",Uncategorised,1879,51.515741,-0.034662,2
Tower Hamlets,"Limehouse (London, England). Board of Works.",Uncategorised,1880,51.515741,-0.034662,2
Tower Hamlets,"Limehouse (London, England). Board of Works.",Uncategorised,1882,51.515741,-0.034662,3
Tower Hamlets,"St. Matthew (Bethnal Green, London, England). Parish Council.",Uncategorised,1883,51.515741,-0.034662,2
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",Uncategorised,1884,51.515741,-0.034662,2
Tower Hamlets,"Limehouse (London, England). Board of Works.",Uncategorised,1887,51.515741,-0.034662,1
Tower Hamlets,"Limehouse (London, England). Board of Works.",Uncategorised,1889,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",Uncategorised,1890,51.515741,-0.034662,3
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",Uncategorised,1891,51.515741,-0.034662,2
Tower Hamlets,"Whitechapel (London, England). District Council.",Uncategorised,1892,51.515741,-0.034662,2
Tower Hamlets,"Poplar (London, England). Board of Works.",Uncategorised,1895,51.515741,-0.034662,4
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",Uncategorised,1897,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Board of Works.",Uncategorised,1898,51.515741,-0.034662,2
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",Uncategorised,1900,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1902,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",Uncategorised,1904,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1906,51.515741,-0.034662,4
Tower Hamlets,"Bethnal Green (London, England). Metropolitan Borough.",Uncategorised,1908,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",Uncategorised,1909,51.515741,-0.034662,3
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1910,51.515741,-0.034662,2
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1915,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1923,51.515741,-0.034662,1
Tower Hamlets,"Bethnal Green (London, England). Metropolitan Borough.",Uncategorised,1924,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1925,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1928,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",Uncategorised,1932,51.515741,-0.034662,1
Tower Hamlets,"Bethnal Green (London, England). Metropolitan Borough.",Uncategorised,1933,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1958,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",Uncategorised,1959,51.515741,-0.034662,3
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",Uncategorised,1961,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1962,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",Uncategorised,1963,51.515741,-0.034662,2
Tower Hamlets,"Whitechapel (London, England). Board of Works.",air_gas,1856,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",air_gas,1857,51.515741,-0.034662,2
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",air_gas,1862,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",air_gas,1868,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",air_gas,1869,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",air_gas,1870,51.515741,-0.034662,2
Tower Hamlets,"St. Matthew (Bethnal Green, London, England). Parish Council.",air_gas,1872,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). District Council.",air_gas,1875,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",air_gas,1876,51.515741,-0.034662,2
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",air_gas,1882,51.515741,-0.034662,2
Tower Hamlets,"St. Matthew (Bethnal Green, London, England). Parish Council.",air_gas,1885,51.515741,-0.034662,2
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",air_gas,1891,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",air_gas,1893,51.515741,-0.034662,1
Tower Hamlets,"Bethnal Green (London, England). Parish.",air_gas,1896,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",air_gas,1904,51.515741,-0.034662,2
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",air_gas,1906,51.515741,-0.034662,2
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",air_gas,1908,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",air_gas,1911,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",air_gas,1938,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",air_gas,1963,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",animal,1857,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",animal,1860,51.515741,-0.034662,1
Tower Hamlets,"Limehouse (London, England). Board of Works.",animal,1862,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",animal,1868,51.515741,-0.034662,1
Tower Hamlets,"Stepney (London, England). Metropolitan Borough.",animal,1909,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",animal,1913,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",animal,1914,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",decomposition,1858,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",decomposition,1860,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",decomposition,1863,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",decomposition,1869,51.515741,-0.034662,3
Tower Hamlets,"Whitechapel (London, England). Board of Works.",decomposition,1870,51.515741,-0.034662,2
Tower Hamlets,"Whitechapel (London, England). Board of Works.",decomposition,1874,51.515741,-0.034662,1
Tower Hamlets,"St. Matthew (Bethnal Green, London, England). Parish Council.",decomposition,1882,51.515741,-0.034662,1
Tower Hamlets,"Poplar (London, England). Metropolitan Borough.",decomposition,1910,51.515741,-0.034662,1
Tower Hamlets,"Whitechapel (London, England). Board of Works.",disinfectant,1869,51.515741,-0.034662,1
Tower Hamlets,"St. Matthew (Bethnal Green, London, England). Parish Council.",disinfectant,1882,51.515741,-0.034662,2
Tower Hamlets,"Whitechapel (London, England). District Council.",disinfectant,1887,51.515741,-0.034662,1
Tower Hamlets,"Bethnal Green (London, England). Metropolitan Borough.",disinfectant,1920,51.515741,-0.034662,1
Tower Hamlets,"Bethnal Green (London, England). Metropolitan Borough.",disinfectant,1963,51.515741,-0.034662,1
Tower Hamlets,"Hamlet of Mile End Old Town (London, England). Parish. Vestry.",factory_fuel,1858,51.515741,-0.034662,1
